Source,Target,Weight
A0A140LI04,S4R1E6,1.0
Z4YMI1,Q9JM95,1.0
Z4YMI1,Q9QZ39,1.0
Z4YMI1,Q9R2B6,1.0
Z4YMI1,Q9WUV2,1.0
Z4YMI1,B7ZNQ3,1.0
Z4YMI1,Q8BM62,1.0
Z4YMI1,Q9JJM5,1.0
Z4YMI1,Q9JJM6,1.0
A0A023UED4,E9Q3T6,1.0
A0A060GQ68,Q8BLH5,1.0
A0A140LIC7,Q3UGX3,1.0
A0A140LIC7,Q9JIY7,1.0
A0A140LIC7,E0CYC6,1.0
A0A140LIC7,Q9JIY8,1.0
A0A140LIC7,Q9QXS8,1.0
A0A140LIC7,E0CYR6,1.0
A0A140LIC7,Q8BVG8,1.0
A0A140LIC7,Q8CHQ9,1.0
A0A140LIC7,Q9JIZ0,1.0
A0A140LIC7,A0A0R4J0R4,1.0
A0A068BEQ2,O08756,1.0
A0A068BEQ2,O54909,1.0
A0A068BEQ2,P50171,1.0
A0A068BEQ2,P51661,1.0
A0A068BEQ2,Q8VCC1,1.0
A0A068BEQ2,Q8VCH7,1.0
A0A068BEQ2,Q91VT4,1.0
A0A068BEQ2,Q99J47,1.0
A0A068BEQ2,Q99LB2,1.0
A0A068BEQ2,Q9R092,1.0
A0A068BEQ2,P51658,1.0
A0A068BEQ2,Q80XN0,1.0
A0A068BEQ2,Q8CEE7,1.0
A0A068BEQ2,O88451,1.0
A0A068BEQ2,Q8BVI4,1.0
A0A068BEQ2,Q8K3P0,1.0
A0A068BEQ2,Q8VBZ0,1.0
A0A068BEQ2,D3Z2Y8,1.0
A0A068BFR3,P46638,1.0
A0A068BFR3,P53994,1.0
A0A068BFR3,P59279,1.0
A0A068BFR3,P62492,1.0
A0A068BFR3,Q0PD45,1.0
A0A068BFR3,Q0PD65,1.0
A0A068BFR3,Q6PDZ3,1.0
A0A068BFR3,Q8BXY4,1.0
A0A140T8U1,O54749,1.0
A0A140T8U1,O54750,1.0
A0A141CM47,P00416,1.0
A0A158SIT2,O55070,1.0
A0A158SIT2,P49183,1.0
A0A158SIT2,Q9D1G0,1.0
A0A158SIT2,E9Q797,1.0
A0A158SIT2,Q9D7J6,1.0
A0A1B0GR60,P09528,1.0
A0A1B0GR60,Q9D5H4,1.0
A0A075EIS2,Q61097,0.7272727272727273
A0A077S1H9,A2AE20,1.0
A0A077S9Z4,P08905,1.0
A0A077S9Z4,P17897,1.0
A0A077S9Z4,Q9DA11,1.0
A0A077S9Z4,Q9CPX3,1.0
A0A077S9Z4,A0A077S2U6,1.0
A0A077S9Z4,A0A077S9N1,1.0
A0A1B0GRH4,P09528,1.0
A0A1B0GRH4,Q9D5H4,1.0
A0A1B0GRJ1,P56656,1.0
A0A1B0GRJ1,Q6VVW9,1.0
A0A1B0GRJ1,Q91X77,1.0
A0A1B0GRJ1,Q9D816,1.0
A0A1B0GRJ1,E9Q816,1.0
A0A1B0GRJ1,P56654,1.0
A0A1B0GRJ1,P56655,1.0
A0A1B0GRJ1,P56657,1.0
A0A1B0GRJ1,Q6XVG2,1.0
A0A1B0GRJ1,Q91W64,1.0
A0A1B0GRJ1,Q3UEF2,1.0
A0A1B0GRJ1,Q3UT49,1.0
A0A1B0GRJ1,Q6PER7,1.0
A0A1B0GRJ1,Q8C7K2,1.0
A0A1B0GRJ1,Q9DBD9,1.0
A0A087WNN6,Q8BIR2,1.0
A0A1B0GS48,Q9D6T0,1.0
A0A1B0GS52,Q9D6T0,1.0
A0A1B0GSG7,P28738,1.0
A0A1B0GSR5,Q3TYD6,1.0
A0A1B0GSR5,Q5XJV6,1.0
A0A1B0GSR8,Q9D6T0,1.0
A0A087WP01,P60605,1.0
A0A087WP01,P61082,1.0
A0A087WP01,P63147,1.0
A0A087WP01,P63280,1.0
A0A087WP01,P68037,1.0
A0A087WP01,Q8CFI2,1.0
A0A087WP01,Q921J4,1.0
A0A087WP01,Q9CQ37,1.0
A0A087WP01,Q9D1C1,1.0
A0A087WP01,Q9Z255,1.0
A0A087WP01,A2A4Z0,1.0
A0A087WP01,A2RSE4,1.0
A0A087WP01,P62254,1.0
A0A087WP01,Q6ZWZ2,1.0
A0A087WP01,Q9CY34,1.0
A0A087WP01,Q9QZU9,1.0
A0A087WP01,A2A4Z1,1.0
A0A087WP01,Q3U431,1.0
A0A087WP01,Q3UWQ1,1.0
A0A087WP01,Q3UWQ3,1.0
A0A087WP01,Q561N4,1.0
A0A087WP01,Q9ERK8,1.0
A0A087WP01,A0A0U1RQ22,1.0
A0A087WP01,A0A0U1RQ37,1.0
A0A087WP01,A0A0U1RQ75,1.0
A0A087WP01,A0A338P702,1.0
A0A087WP01,A0A338P786,1.0
A0A087WP01,A0A6I8MX03,1.0
A0A087WP01,D6RES1,1.0
A0A087WP01,F7CDT0,1.0
A0A087WP01,G3UZX2,1.0
A0A087WP01,G5E919,1.0
A0A087WP01,Q3TIH9,1.0
A0A087WP01,Q3TL77,1.0
A0A087WP01,Q3UWG7,1.0
A0A087WP01,Q4FJY2,1.0
A0A087WP01,Q5F239,1.0
A0A087WP01,Q8VH44,1.0
A0A087WP01,Q9QX59,1.0
A0A1B0GT07,Q9D6T0,1.0
A0A087WP62,Q8C1R0,0.8
A0A087WP62,Q9QYZ3,0.8
A0A087WP62,C0HKC8,0.8
A0A087WP62,C0HKC9,0.8
A0A087WP62,Q5SYL1,0.8
A0A087WP62,Q8C0N0,0.8
A0A087WP62,Q8K2U0,0.8
A0A087WP62,Q9QYZ6,0.8
A0A087WP62,A0A087WSF2,0.8
A0A087WP62,A0A5F8MPV4,0.8
A0A087WP62,A0A5F8MQB3,0.8
A0A087WP62,B9EKK5,0.8
A0A087WP62,F6XZX4,0.8
A0A087WP62,G5E8M0,0.8
A0A087WP62,M0QW52,0.8
A0A087WP62,P70273,0.8
A0A087WP62,Q3UGV4,0.8
A0A087WP62,Q60521,0.8
A0A087WP62,Q9CXY7,0.8
A0A1C7ZMZ5,O70325,1.0
A0A1C7ZMZ5,P11352,1.0
A0A1C7ZMZ5,P46412,1.0
A0A1C7ZMZ5,Q9JHC0,1.0
A0A1C7ZMZ5,P21765,1.0
A0A1C7ZMZ5,A0A1C7ZMZ7,1.0
A0A1C7ZMZ5,Q3TIF2,1.0
A0A1C7ZMZ5,Q91WR8,1.0
A0A087WPC2,Q9CW42,1.0
A0A087WPC2,Q922Q1,1.0
A0A1D5RLJ4,Q9JLG8,1.0
A0A1D5RLM0,P28738,1.0
A0A087WPG3,Q7M759,1.0
A0A087WPG3,Q8VCV1,1.0
A0A087WPG3,Q99JW1,1.0
A0A087WPH5,Q8VC60,1.0
A0A1D5RLS3,Q9JLG8,1.0
A0A087WPR0,Q8C1R0,1.0
A0A087WPR0,Q9QYZ3,1.0
A0A087WPR0,C0HKC8,1.0
A0A087WPR0,C0HKC9,1.0
A0A087WPR0,Q5SYL1,1.0
A0A087WPR0,Q8C0N0,1.0
A0A087WPR0,Q8K2U0,1.0
A0A087WPR0,Q9QYZ6,1.0
A0A087WPR0,A0A087WSF2,1.0
A0A087WPR0,A0A5F8MPV4,1.0
A0A087WPR0,A0A5F8MQB3,1.0
A0A087WPR0,B9EKK5,1.0
A0A087WPR0,F6XZX4,1.0
A0A087WPR0,G5E8M0,1.0
A0A087WPR0,M0QW52,1.0
A0A087WPR0,P70273,1.0
A0A087WPR0,Q3UGV4,1.0
A0A087WPR0,Q60521,1.0
A0A087WPR0,Q9CXY7,1.0
A0A1G5SJ32,A1Z198,1.0
A0A1G5SJ32,Q2LKU9,1.0
A0A1G5SJ37,Q0GKD5,1.0
A0A1G5SJ37,Q2LKW6,1.0
A0A1G5SJ67,A1Z198,1.0
A0A1G5SJ67,Q2LKU9,1.0
A0A1G5SJ70,Q0GKD5,1.0
A0A1G5SJ70,Q2LKW6,1.0
A0A1G5SJE9,A1Z198,1.0
A0A1G5SJE9,Q2LKU9,1.0
A0A1G5SLL0,A1Z198,1.0
A0A1G5SLL0,Q2LKU9,1.0
A0A087WPY0,Q149T7,1.0
A0A087WPY0,Q3UYC0,1.0
A0A087WPY0,Q8BU27,1.0
A0A087WPY0,E0CYP3,1.0
A0A087WPY0,Q9CS46,1.0
A0A087WPY0,Q9Z0T2,1.0
A0A087WPY0,A0A0N4SVZ5,1.0
A0A087WPY5,Q61694,1.0
A0A087WPY5,Q61767,1.0
A0A087WPY5,Q9EQC1,1.0
A0A1L1SQM2,A0A140LIF8,1.0
A0A1L1SQM2,Q0GUM3,1.0
A0A1L1SQM2,Q3T9E4,1.0
A0A1L1SQM2,Q60766,1.0
A0A1L1SQM2,Q62293,1.0
A0A1L1SQM2,Q8C262,1.0
A0A1L1SQM2,Q9DCE9,1.0
A0A1L1SQM2,Q9QZ85,1.0
A0A087WQ50,A0A494BBA3,1.0
A0A087WQ50,D3Z3Q4,1.0
A0A087WQ60,O35593,1.0
A0A1L1SRM4,Q3UTQ7,1.0
A0A1L1SRP4,P28738,1.0
A0A1L1SS03,Q3UTQ7,1.0
A0A087WQ92,Q6P3E7,1.0
A0A087WQA8,O35593,1.0
A0A1L1SSH0,Q9Z0F5,1.0
A0A1L1SSH0,O88822,1.0
A0A1L1SSH0,Q9CRA4,1.0
A0A1L1STE6,Q9D6R2,1.0
A0A087WQM0,E9Q0S6,1.0
A0A1L1SUJ7,O88829,1.0
A0A1L1SUJ7,A0A0U1RPP1,1.0
A0A1L1SUS7,O35495,1.0
A0A1L1SUS7,P11440,1.0
A0A1L1SUS7,P30285,1.0
A0A1L1SUS7,P49615,1.0
A0A1L1SUS7,P97377,1.0
A0A1L1SUS7,Q04735,1.0
A0A1L1SUS7,Q14AX6,1.0
A0A1L1SUS7,Q3UTQ8,1.0
A0A1L1SUS7,Q80YP0,1.0
A0A1L1SUS7,Q8BLF2,1.0
A0A1L1SUS7,Q8K0D0,1.0
A0A1L1SUS7,Q8R3L8,1.0
A0A1L1SUS7,Q99J95,1.0
A0A1L1SUS7,Q04899,1.0
A0A1L1SUS7,Q3UGB9,1.0
A0A1L1SUS7,Q545C3,1.0
A0A1L1SUS7,Q8BWD8,1.0
A0A1L1SUS7,Q9QUK0,1.0
A0A1L1SUS7,Q9QYK9,0.7142857142857143
A0A1L1SUS7,E0CYC4,1.0
A0A1L1SUS7,E9PVC7,1.0
A0A1L1SUS7,Q149A0,1.0
A0A1L1SUS7,Q3TZA2,1.0
A0A1L1SUS7,Q3U307,1.0
A0A1L1SUS7,Q3U6X7,1.0
A0A1L1SUS7,Q6NVF8,1.0
A0A1L1SUS7,Q8BFX6,1.0
A0A1L1SUS7,Q8BN81,1.0
A0A1L1SUS7,Q8C411,1.0
A0A1L1SUS7,Q8CEQ0,1.0
A0A1L1SUS7,A0A1Y7VIW8,1.0
A0A1L1SUS7,E9PZX7,1.0
A0A1L1SUS7,E9Q9E4,1.0
A0A1L1SUS7,Q8BP21,1.0
A0A1L1SUS7,Q9CYR7,1.0
A0A1L1SUS7,Q9D193,1.0
A0A087WQS0,E9Q0S6,1.0
A0A1S6GWG2,P08556,1.0
A0A1S6GWG2,P10833,1.0
A0A1S6GWG2,P32883,1.0
A0A1S6GWG2,P63321,1.0
A0A1S6GWG2,P70425,1.0
A0A1S6GWG2,Q61411,1.0
A0A1S6GWG2,Q7TN89,1.0
A0A1S6GWG2,Q921J2,1.0
A0A1S6GWG2,Q9JIW9,1.0
A0A1S6GWG2,O08989,1.0
A0A1S6GWG2,P62071,1.0
A0A1S6GWG2,P70426,1.0
A0A1S6GWG2,C0H5X4,1.0
A0A1S6GWG2,Q5PR73,1.0
A0A1S6GWG2,Q9D091,1.0
A0A1S6GWG2,Q9D8T3,1.0
A0A1S6GWG2,A0A0G2JE25,1.0
A0A1S6GWG2,A0A0G2JGP4,1.0
A0A1S6GWG2,F6QC68,1.0
A0A1S6GWG2,P97870,1.0
A0A1S6GWG2,Q0VDV7,1.0
A0A1S6GWG2,Q3TMF4,1.0
A0A1S6GWG2,Q3U2W7,1.0
A0A1S6GWG2,Q3UCX0,1.0
A0A1S6GWG2,Q4FJP3,1.0
A0A1S6GWG2,Q5J7N1,1.0
A0A1S6GWG2,Q71SW8,1.0
A0A1S6GWG2,Q8CCG5,1.0
A0A1S6GWG2,Q9R0B8,1.0
A0A1S6GWH3,O88738,1.0
A0A1S6GWH6,O88738,1.0
A0A1S6GWI6,Q7TQK4,1.0
A0A1S6GWI7,Q9CY21,1.0
A0A087WR41,Q7M754,0.7142857142857143
A0A087WR41,E1AW56,1.0
A0A1W2P6X8,A3KFX0,1.0
A0A1W2P6X8,Q91YE9,1.0
A0A1W2P7F1,Q8CFG8,1.0
A0A1W2P8B8,Q9Z0F5,1.0
A0A1W2P8B8,O88822,1.0
A0A1W2P8B8,Q9CRA4,1.0
A0A1W2P8E1,Q8BU33,1.0
A0A087WRH8,O09110,1.0
A0A087WRH8,O54863,1.0
A0A087WRH8,O55047,1.0
A0A087WRH8,P08414,1.0
A0A087WRH8,P47809,1.0
A0A087WRH8,P70236,1.0
A0A087WRH8,Q3UIZ8,1.0
A0A087WRH8,Q61241,1.0
A0A087WRH8,Q641K5,1.0
A0A087WRH8,Q8BW96,1.0
A0A087WRH8,Q8BZN4,1.0
A0A087WRH8,Q8C078,1.0
A0A087WRH8,Q8C0V0,1.0
A0A087WRH8,Q8VBY2,1.0
A0A087WRH8,Q8VDF3,1.0
A0A087WRH8,Q91VB2,1.0
A0A087WRH8,Q91YA2,1.0
A0A087WRH8,Q91YS8,1.0
A0A087WRH8,Q924X7,1.0
A0A087WRH8,Q99MQ3,0.7142857142857143
A0A087WRH8,Q9R0A5,1.0
A0A087WRH8,Q9Z0H0,1.0
A0A087WRH8,P0C5K0,1.0
A0A087WRH8,Q543Z5,1.0
A0A087WRH8,Q5SWN9,1.0
A0A087WRH8,Q8BGW6,1.0
A0A087WRH8,A2AGS2,1.0
A0A087WRH8,A2AM78,0.7142857142857143
A0A087WRH8,P0C5K1,1.0
A0A087WRH8,Q3U258,0.7142857142857143
A0A087WRH8,Q3UU57,1.0
A0A087WRH8,Q543X6,1.0
A0A087WRH8,Q5DU52,0.7142857142857143
A0A087WRH8,Q5SUV5,1.0
A0A087WRH8,Q6IS31,0.7142857142857143
A0A087WRH8,Q8BP44,1.0
A0A087WRH8,Q8C0X8,1.0
A0A087WRH8,Q8QZV4,1.0
A0A087WRH8,Q9JJX8,1.0
A0A087WRH8,A0AA95Z2J0,1.0
A0A087WRH8,D3YV51,1.0
A0A087WRH8,Q3TJG7,1.0
A0A087WRH8,Q3TLX7,1.0
A0A087WRH8,Q3TN15,1.0
A0A087WRH8,Q3TX82,1.0
A0A087WRH8,Q3UDI2,1.0
A0A087WRH8,Q66JY4,1.0
A0A087WRH8,Q8C371,1.0
A0A087WRH8,Q8C5F7,1.0
A0A087WRH8,Q9D9B2,1.0
A0A087WRH8,S4R1E6,1.0
A0A1X7SB67,Q80V63,1.0
A0A087WRL7,Q9JJ00,1.0
A0A087WRM6,Q9JHE4,1.0
A0A087WRM6,Q6XQH0,1.0
A0A087WRM6,P61315,1.0
A0A1Y7VJM4,Q8R180,1.0
A0A1Y7VJM4,Q8R2E9,1.0
A0A1Y7VK29,P28738,1.0
A0A1Y7VM91,Q8R507,1.0
A0A1Y7VNF4,Q8R180,1.0
A0A1Y7VNF4,Q8R2E9,1.0
A0A087WS45,A0A140LJF9,1.0
A0A087WS50,Q8VD66,1.0
A0A087WS50,Q99LR1,1.0
A0A087WS50,Q9DBL9,1.0
A0A087WS50,Q922Q6,1.0
A0A087WS50,Q80UX8,1.0
A0A087WS50,Q80YU0,1.0
A0A087WS50,Q8R164,1.0
A0A087WS50,Q8VCR7,1.0
A0A087WS50,A0A0J9YU40,1.0
A0A087WS50,A0A0J9YV94,1.0
A0A087WS50,A0A0J9YVC2,1.0
A0A087WS50,D6RFU2,1.0
A0A087WS54,Q149T7,1.0
A0A087WS54,Q3UYC0,1.0
A0A087WS54,Q8BU27,1.0
A0A087WS54,E0CYP3,1.0
A0A087WS54,Q9CS46,1.0
A0A087WS54,Q9Z0T2,1.0
A0A087WS54,A0A0N4SVZ5,1.0
A0A286YCK9,P57791,1.0
A0A286YCQ7,P57791,1.0
A0A286YD80,Q04859,1.0
A0A286YD80,Q9JKV2,1.0
A0A286YD80,Q9WVS4,1.0
A0A087WSL4,Q8VD66,1.0
A0A087WSL4,Q99LR1,1.0
A0A087WSL4,Q9DBL9,1.0
A0A087WSL4,Q922Q6,1.0
A0A087WSL4,Q80UX8,1.0
A0A087WSL4,Q80YU0,1.0
A0A087WSL4,Q8R164,1.0
A0A087WSL4,Q8VCR7,1.0
A0A087WSL4,A0A0J9YU40,1.0
A0A087WSL4,A0A0J9YV94,1.0
A0A087WSL4,A0A0J9YVC2,1.0
A0A087WSL4,D6RFU2,1.0
A0A2I3BPG4,Q920N2,1.0
A0A087WST3,A0A494BBA3,1.0
A0A087WST3,D3Z3Q4,1.0
A0A2I3BPM1,Q8R180,1.0
A0A2I3BPM1,Q8R2E9,1.0
A0A0A0MQ98,Q6PCM1,1.0
A0A0A0MQ98,Q6ZPY7,1.0
A0A0A0MQG9,Q9DB26,1.0
A0A0A0MQH3,Q8C460,1.0
A0A2I3BR81,A0A494B9X3,1.0
A0A2I3BR81,A0A494BBP6,1.0
A0A2I3BR81,E9Q9M1,1.0
A0A2I3BR81,Q3V1L4,1.0
A0A2I3BR81,Q3UHB1,1.0
A0A0A0MQP0,Q8K4Z3,1.0
A0A0A6YVQ9,Q8R2U4,1.0
A0A0A6YVQ9,B2RXM4,1.0
A0A0A6YVQ9,A0A0A6YX97,1.0
A0A0A6YVQ9,A0A0A6YXY1,1.0
A0A0A6YVQ9,A2APZ2,1.0
A0A0A6YVQ9,A2APZ3,1.0
A0A0A6YVT2,B2RQR8,1.0
A0A0A6YVT2,P70669,1.0
A0A0A6YVT2,Q4PZA2,1.0
A0A0A6YVT2,Q61391,1.0
A0A0A6YVT2,Q9EQF2,1.0
A0A0A6YVT2,Q9JLI3,1.0
A0A0A6YVT2,Q9JMI0,1.0
A0A0A6YVT2,A0A183ZRM3,1.0
A0A0A6YVT2,Q923T6,1.0
A0A0A6YVT2,E9Q1S5,1.0
A0A0A6YVT2,F6WM66,1.0
A0A0A6YVT2,Q80Z57,1.0
A0A0A6YVT2,Q80Z58,1.0
A0A0A6YVT2,Q8C099,1.0
A0A0A6YVT2,Q8K0P0,1.0
A0A0A6YVU9,Q91VA3,1.0
A0A2R8VHX0,P48318,1.0
A0A2R8VHX0,P48320,1.0
A0A2R8VHX0,Q548L4,1.0
A0A2R8VHX0,Q80WP8,1.0
A0A2R8VHX0,Q9DBE0,1.0
A0A2R8VHX0,Q548L6,1.0
A0A2R8VI35,O09110,1.0
A0A2R8VI35,O54863,1.0
A0A2R8VI35,O55047,1.0
A0A2R8VI35,P08414,1.0
A0A2R8VI35,P47809,1.0
A0A2R8VI35,P70236,1.0
A0A2R8VI35,Q3UIZ8,1.0
A0A2R8VI35,Q61241,1.0
A0A2R8VI35,Q641K5,1.0
A0A2R8VI35,Q8BW96,1.0
A0A2R8VI35,Q8BZN4,1.0
A0A2R8VI35,Q8C078,1.0
A0A2R8VI35,Q8C0V0,1.0
A0A2R8VI35,Q8VBY2,1.0
A0A2R8VI35,Q8VDF3,1.0
A0A2R8VI35,Q91VB2,1.0
A0A2R8VI35,Q91YA2,1.0
A0A2R8VI35,Q91YS8,1.0
A0A2R8VI35,Q924X7,1.0
A0A2R8VI35,Q99MQ3,0.7142857142857143
A0A2R8VI35,Q9R0A5,1.0
A0A2R8VI35,Q9Z0H0,1.0
A0A2R8VI35,P0C5K0,1.0
A0A2R8VI35,Q543Z5,1.0
A0A2R8VI35,Q5SWN9,1.0
A0A2R8VI35,Q8BGW6,1.0
A0A2R8VI35,A2AGS2,1.0
A0A2R8VI35,A2AM78,0.7142857142857143
A0A2R8VI35,P0C5K1,1.0
A0A2R8VI35,Q3U258,0.7142857142857143
A0A2R8VI35,Q3UU57,1.0
A0A2R8VI35,Q543X6,1.0
A0A2R8VI35,Q5DU52,0.7142857142857143
A0A2R8VI35,Q5SUV5,1.0
A0A2R8VI35,Q6IS31,0.7142857142857143
A0A2R8VI35,Q8BP44,1.0
A0A2R8VI35,Q8C0X8,1.0
A0A2R8VI35,Q8QZV4,1.0
A0A2R8VI35,Q9JJX8,1.0
A0A2R8VI35,A0AA95Z2J0,1.0
A0A2R8VI35,D3YV51,1.0
A0A2R8VI35,Q3TJG7,1.0
A0A2R8VI35,Q3TLX7,1.0
A0A2R8VI35,Q3TN15,1.0
A0A2R8VI35,Q3TX82,1.0
A0A2R8VI35,Q3UDI2,1.0
A0A2R8VI35,Q66JY4,1.0
A0A2R8VI35,Q8C371,1.0
A0A2R8VI35,Q8C5F7,1.0
A0A2R8VI35,Q9D9B2,1.0
A0A2R8VI35,S4R1E6,1.0
A0A2R8VK58,P04247,1.0
A0A2R8W6F8,P04247,1.0
A0A2R8W6T9,Q9DBI0,1.0
A0A2R8W6X1,P28738,1.0
A0A2Y9CZM3,O08811,0.7272727272727273
A0A2Y9CZM3,Q6AXC6,1.0
A0A2Y9CZM3,Q8K223,0.7272727272727273
A0A2Y9CZM3,E9Q6K1,0.7272727272727273
A0A2Y9CZM3,Q3UKK7,0.7272727272727273
A0A338P6I7,Q14BV6,1.0
A0A0A6YWB4,Q9JK77,1.0
A0A338P6V2,Q14BV6,1.0
A0A338P6W1,P97868,1.0
A0A338P7L4,Q14BV6,1.0
A0A0A6YWJ1,P60764,1.0
A0A0A6YWJ1,P63001,1.0
A0A0A6YWJ1,Q3TLP8,1.0
A0A0A6YWJ1,Q9QUI0,1.0
A0A0A6YWJ1,K7Q7T7,1.0
A0A0A6YWJ1,Q8BPG5,1.0
A0A0A6YWJ1,Q9D859,1.0
A0A0A6YWJ4,Q8BMT9,1.0
A0A3B2W3F1,P05208,0.75
A0A3B2W3F1,P36368,1.0
A0A3B2W3F1,Q3UP87,0.75
A0A3B2W3F1,Q91X79,0.75
A0A3B2W3F1,P08882,1.0
A0A3B2W3F1,Q14B24,1.0
A0A3B2W3F1,Q61096,0.75
A0A3B2W3F1,Q9CQ52,0.75
A0A3B2W3F1,Q3SYP2,0.75
A0A3B2W3F1,Q5M8S2,1.0
A0A3B2W3F1,Q8BW11,1.0
A0A3B2W3F1,Q9QUL7,1.0
A0A0A6YWL5,Q810K3,1.0
A0A0A6YWL5,Q9D4F2,1.0
A0A0A6YWL5,Q9JI99,1.0
A0A3B2WCD2,Q3TYD6,1.0
A0A3B2WCD2,Q5XJV6,1.0
A0A0A6YWT5,Q8VIG6,1.0
A0A3Q4L2V1,A0A494B9N2,1.0
A0A3Q4L2V1,Q3UTF0,1.0
A0A3Q4L2V1,Q62239,1.0
A0A3Q4L2Y8,Q8CFJ9,0.7142857142857143
A0A3Q4L2Z6,F7B9G4,1.0
A0A3Q4L2Z6,Q2KHK3,1.0
A0A494B923,O88428,1.0
A0A494B923,Q60967,1.0
A0A494B923,Q9QYS0,1.0
A0A494B963,Q9ESN3,1.0
A0A494B9H3,P60764,1.0
A0A494B9H3,P63001,1.0
A0A494B9H3,Q3TLP8,1.0
A0A494B9H3,Q9QUI0,1.0
A0A494B9H3,K7Q7T7,1.0
A0A494B9H3,Q8BPG5,1.0
A0A494B9H3,Q9D859,1.0
A0A494B9Q3,Q9ESN3,1.0
A0A494B9Q9,P28738,1.0
A0A0A6YXC2,Q9D7C9,1.0
A0A0A6YXC2,Q91W63,1.0
A0A0A6YXC2,A0A0G2JG93,1.0
A0A0A6YXC2,A2ACP9,1.0
A0A494B9T3,P60710,1.0
A0A494B9T3,P62737,1.0
A0A494B9T3,P63260,1.0
A0A494B9T3,P63268,1.0
A0A494B9T3,P68033,1.0
A0A494B9T3,P68134,1.0
A0A494B9U4,P57791,1.0
A0A494B9Y0,Q9D5T0,1.0
A0A494BA58,Q3U4I7,1.0
A0A0A6YXI1,Q9JK77,1.0
A0A494BA92,P09528,1.0
A0A494BA92,Q9D5H4,1.0
A0A494BAB5,Q9D5T0,1.0
A0A0A6YXN0,Q9D7C9,1.0
A0A0A6YXN0,Q91W63,1.0
A0A0A6YXN0,A0A0G2JG93,1.0
A0A0A6YXN0,A2ACP9,1.0
A0A494BAL8,P57791,1.0
A0A494BB01,Q8VCS0,1.0
A0A494BB18,O88428,1.0
A0A494BB18,Q60967,1.0
A0A494BB18,Q9QYS0,1.0
A0A494BB54,Q8K1T0,1.0
A0A494BB54,Q9JIQ8,1.0
A0A494BBH0,Q9CPP7,1.0
A0A494BBL5,P21279,1.0
A0A571BDB6,P21981,1.0
A0A571BDB6,Q08189,1.0
A0A571BDB6,Q8BH61,1.0
A0A571BDB6,Q9JLF6,1.0
A0A571BDB6,Q8BZH1,1.0
A0A571BDB6,A0A0R4J293,1.0
A0A571BDB6,Q9D7I9,1.0
A0A571BDB6,Q6YCI4,1.0
A0A571BEG2,P63094,1.0
A0A571BEG2,Q6R0H7,1.0
A0A571BEG2,Q8CGK7,1.0
A0A571BEI3,P63094,1.0
A0A571BEI3,Q6R0H7,1.0
A0A571BEI3,Q8CGK7,1.0
A0A571BEM7,P63143,1.0
A0A0A6YY78,Q8C1R0,1.0
A0A0A6YY78,Q9QYZ3,1.0
A0A0A6YY78,C0HKC8,1.0
A0A0A6YY78,C0HKC9,1.0
A0A0A6YY78,Q5SYL1,1.0
A0A0A6YY78,Q8C0N0,1.0
A0A0A6YY78,Q8K2U0,1.0
A0A0A6YY78,Q9QYZ6,1.0
A0A0A6YY78,A0A087WSF2,1.0
A0A0A6YY78,A0A5F8MPV4,1.0
A0A0A6YY78,A0A5F8MQB3,1.0
A0A0A6YY78,B9EKK5,1.0
A0A0A6YY78,F6XZX4,1.0
A0A0A6YY78,G5E8M0,1.0
A0A0A6YY78,M0QW52,1.0
A0A0A6YY78,P70273,1.0
A0A0A6YY78,Q3UGV4,1.0
A0A0A6YY78,Q60521,1.0
A0A0A6YY78,Q9CXY7,1.0
A0A0A6YY80,D6RFA9,1.0
A0A0A6YY80,D6RHQ2,1.0
A0A0A6YY80,F7B9M9,1.0
A0A0A6YY80,O55026,1.0
A0A0A6YY80,P55772,1.0
A0A0A6YY80,Q3TCT4,1.0
A0A0A6YY80,Q3U0P5,1.0
A0A0A6YY80,Q544U5,1.0
A0A0A6YY80,Q8BFW6,1.0
A0A0A6YY80,Q8CDV7,1.0
A0A0A6YY80,Q8CEB1,1.0
A0A0A6YY80,Q8K0L2,1.0
A0A0A6YY80,Q921Q6,1.0
A0A0A6YY80,Q9DBT4,1.0
A0A0A6YY80,Q9WUZ9,1.0
A0A0A6YY80,Q3TQC7,1.0
A0A571BES6,Q14B02,1.0
A0A571BES6,Q8VEM1,1.0
A0A571BES6,Q9D304,1.0
A0A571BF54,P63143,1.0
A0A571BF69,B5THE2,1.0
A0A571BGH0,P62482,1.0
A0A5F8MPA4,P63143,1.0
A0A5F8MPF0,Q60575,1.0
A0A0B6VJJ9,P05208,0.75
A0A0B6VJJ9,P36368,1.0
A0A0B6VJJ9,Q3UP87,0.75
A0A0B6VJJ9,Q91X79,0.75
A0A0B6VJJ9,P08882,1.0
A0A0B6VJJ9,Q14B24,1.0
A0A0B6VJJ9,Q61096,0.75
A0A0B6VJJ9,Q9CQ52,0.75
A0A0B6VJJ9,Q3SYP2,0.75
A0A0B6VJJ9,Q5M8S2,1.0
A0A0B6VJJ9,Q8BW11,1.0
A0A0B6VJJ9,Q9QUL7,1.0
A0A0B6VJK2,F2YMG0,1.0
A0A0B6VJK2,P00755,1.0
A0A0B6VJK2,P00756,1.0
A0A0B6VJK2,P03953,1.0
A0A0B6VJK2,P04187,1.0
A0A0B6VJK2,P11032,1.0
A0A0B6VJK2,P15948,1.0
A0A0B6VJK2,P15949,1.0
